id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
292806,5596,"⚡⚡ #BTC/USDT ⚡⚡
Exchanges: Binance Futures
Signal ...2) 64484
3) 63826
4) 63168

Stop Targets:
1) 67116",ac4dba50eb9b3b4a1385ad790222eb01,2026-03-29T22:43:50+00:00,2026-06-01T18:49:01.937291+00:00,21,@crypto_scalp_signals
